Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Anthony Edwards,Austin Rivers,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Christian Wood,Shared Games with Dwight Powell,Shared Games with DÄvis BertÄns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Kyrie Irving,Shared Games with Luka DonÄiÄ,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Chris Silva,Christian Wood,Derrick Favors,Dwight Powell,DÄvis BertÄns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Justin Holiday,Kemba Walker,Kyrie Irving,Luka DonÄiÄ,Markieff Morris,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Derrick Favors,co_inf with Dwight Powell,co_inf with DÄvis BertÄns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Justin Holiday,co_inf with Kemba Walker,co_inf with Kyrie Irving,co_inf with Luka DonÄiÄ,co_inf with Markieff Morris,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result,player_name,Dorian Finney-Smith,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,A.J. Lawson,co_inf with A.J. Lawson,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,Aaron Holiday,AJ Griffin,Bogdan BogdanoviÃÂ,Clint Capela,De'Andre Hunter,Dejounte Murray,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan BogdanoviÃÂ,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Donovan Williams.1,Shared Games with Frank Kaminsky.1,Shared Games with Jalen Johnson.1,Shared Games with Jarrett Culver.1,Shared Games with John Collins.1,Shared Games with Justin Holiday.1,Shared Games with Onyeka Okongwu.1,Shared Games with Trae Young.1,Shared Games with Trent Forrest.1,Shared Games with Tyrese Martin.1,Shared Games with Vit Krejci.1,Shared Games with Saddiq Bey,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Unnamed: 0,Unnamed: 5,Unnamed: 7,Shared Games with Chris Silva,Shared Games with Facundo Campazzo,Shared Games with Kemba Walker,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan BogdanoviÄ,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Bogdan BogdanoviÄ,co_inf with Bogdan BogdanoviÄ,Shared Games with Alperen ÅengÃ¼n,Shared Games with Boban MarjanoviÄ,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Alondes Williams
41.0,,2023-01-08,23-314,DAL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,62.0,34.0,36.0,33.0,35.0,49.0,13.0,,32.0,15.0,63.0,28.0,58.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.8208955223880597,,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.3043478260869565,0.0,0.2166666666666666,,0.2285714285714285,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.7,0.8169014084507042,1.0,19.0,,48.0,2.526315789473684,0.0,68.7,3.615789473684211,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,W (+10),W (+10),Luka Dončić,66.0,79.0,0.5303030303030303,0.5949367088607594,15.0,0.8,35.0,47.0,3.0,14.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,,2023-01-08,30-344,DAL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,34.0,12.0,9.0,17.0,17.0,36.0,10.0,32.0,,5.0,36.0,8.0,33.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,,27.0,78.0,40.0,71.0,3.0,0.0,0.4925373134328358,,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.2608695652173913,0.0,0.1666666666666666,0.4848484848484848,0.1142857142857142,,0.1851851851851851,0.4615384615384615,0.2,0.4647887323943662,0.3333333333333333,19.0,,48.0,2.526315789473684,0.0,68.7,3.615789473684211,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+10),W (+10),Maxi Kleber,66.0,79.0,0.3333333333333333,0.2784810126582278,15.0,0.4,22.0,22.0,1.0,12.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,5.0,2023-01-08,22-177,DAL,OKC,0,1.9166666666666663,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0126582278481012,0.0192307692307692,0.04,0.0140845070422535,0.0126582278481012,0.0153846153846153,0.0232558139534883,0.0,0.0344827586206896,0.0144927536231884,0.0,0.0,0.0,0.0142857142857142,0.0185185185185185,0.0,14.0,12.0,8.0,8.0,5.0,9.0,10.0,1.0,12.0,6.0,2.0,13.0,8.0,13.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.208955223880597,,0.1578947368421052,0.1777777777777777,0.0,0.1702127659574468,0.1041666666666666,0.2142857142857142,0.1666666666666666,0.0,0.0,0.0166666666666666,0.1818181818181818,0.0,0.1621621621621621,0.074074074074074,0.1666666666666666,0.2,0.1830985915492957,0.0,25.0,-1.0,52.0,2.08,-0.7,66.69999999999999,2.668,13.9,0.1,-4.4,-1.5,-2.9,0.0002106593638087,0.589,0.568,0.182,-0.1,0.1,L (-11),L (-11),A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,22.0,2023-01-08,30-057,DAL,OKC,0,11.883333333333333,3.0,5.0,.600,3.0,5.0,.600,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.7,-4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,43.0,,33.0,30.0,21.0,26.0,5.0,34.0,12.0,21.0,41.0,27.0,38.0,1.0,67.0,,76.0,,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.4925373134328358,,0.5657894736842105,,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.1521739130434782,0.0,0.0833333333333333,0.5151515151515151,0.0571428571428571,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.675,0.5352112676056338,0.6666666666666666,19.0,6.0,42.0,2.210526315789474,7.699999999999999,61.0,3.210526315789474,,,,,,0.0219944480034166,,,,,,W (+10),W (+10),Dāvis Bertāns,66.0,79.0,0.303030303030303,0.430379746835443,15.0,0.5333333333333333,20.0,34.0,2.0,7.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,2023-01-08,29-249,DAL,OKC,Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,35.0,20.0,19.0,16.0,22.0,34.0,,35.0,22.0,4.0,39.0,15.0,37.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,,9.0,,66.0,,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.4328358208955223,,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,,0.0,,0.5303030303030303,,0.5945945945945946,0.1481481481481481,0.5,0.375,0.5211267605633803,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,Dorian Finney-Smith,,79.0,,0.810126582278481,,,,64.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,@,L (-11),0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,39.0,2023-01-08,30-298,DAL,OKC,1.0,33.666666666666664,6.0,18.0,0.333,4.0,10.0,0.4,3.0,4.0,0.75,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,19.0,10.1,-17.0,8.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,68.0,38.0,40.0,39.0,35.0,53.0,15.0,58.0,33.0,22.0,68.0,34.0,,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,,3.0,0.0,0.8656716417910447,,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.2826086956521739,0.0,0.25,0.8787878787878788,0.1714285714285714,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.85,,1.0,19.0,4.0,44.0,2.3157894736842106,8.899999999999999,59.80000000000001,3.147368421052632,,,,,,0.1087977792013666,,,,,,W (+10),W (+10),Tim Hardaway Jr,66.0,79.0,0.5606060606060606,0.620253164556962,15.0,0.8666666666666667,37.0,49.0,3.0,13.0,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,14.0,2023-01-08,20-187,DAL,OKC,0,27.23333333333333,2.0,8.0,.250,1.0,5.0,.200,4,6.0,.667,0.0,2.0,2.0,3.0,0.0,0.0,2.0,5.0,9.0,2.1,+3,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,46.0,30.0,32.0,,26.0,33.0,16.0,33.0,17.0,23.0,45.0,32.0,39.0,1.0,67.0,,76.0,45.0,8.0,47.0,,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.5373134328358209,,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,,0.6190476190476191,0.55,0.2826086956521739,0.0,0.2666666666666666,0.5,0.1714285714285714,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.8,0.5492957746478874,1.0,19.0,-2.0,50.0,2.631578947368421,0.5,68.2,3.5894736842105264,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+10),W (+10),Jaden Hardy,66.0,79.0,0.2424242424242424,0.3037974683544304,15.0,0.3333333333333333,16.0,24.0,3.0,13.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,26.0,2023-01-08,34-354,DAL,OKC,0,5.1,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,37.0,21.0,23.0,26.0,,29.0,8.0,35.0,17.0,16.0,40.0,25.0,35.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.5373134328358209,,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,,0.4833333333333333,0.108695652173913,0.0,0.1333333333333333,0.5303030303030303,0.0857142857142857,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.625,0.4929577464788732,0.3333333333333333,19.0,2.0,46.0,2.421052631578948,1.0,67.7,3.5631578947368423,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+10),W (+10),JaVale McGee,66.0,79.0,0.3333333333333333,0.3670886075949367,15.0,0.6,22.0,29.0,1.0,5.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,20.0,2023-01-08,27-064,DAL,OKC,0,6.866666666666667,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.0,27.0,35.0,32.0,25.0,22.0,9.0,28.0,8.0,24.0,36.0,,34.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,,71.0,3.0,0.0,0.4626865671641791,,0.4868421052631579,0.6,0.0,0.7446808510638298,0.6666666666666666,0.5952380952380952,0.3666666666666666,0.1304347826086956,0.0,0.15,0.4242424242424242,0.0857142857142857,0.2162162162162162,0.8888888888888888,0.4615384615384615,,0.4788732394366197,1.0,19.0,1.0,47.0,2.473684210526316,2.0,66.7,3.5105263157894737,10.1,0.5,-3.4,-2.5,-0.9,0.0101430706811872,0.512,0.713,0.149,-0.1,0.2,W (+10),W (+10),Theo Pinson,66.0,79.0,0.2272727272727272,0.3164556962025316,15.0,0.5333333333333333,15.0,25.0,3.0,6.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,40,2023-01-08,29-277,DAL,OKC,1,35.8,6.0,16.0,.375,1.0,5.0,.200,8,10,.800,1,2,3,8,1,0,4,2,21,14.5,-2,11.0,5.0,0.4545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,49.0,34.0,31.0,24.0,29.0,34.0,,47.0,22.0,16.0,51.0,25.0,49.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,,9.0,,66.0,,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.6119402985074627,,0.6447368421052632,0.7555555555555555,0.0,0.6595744680851063,0.5,0.6904761904761905,0.5666666666666667,,0.0,,0.7121212121212122,,0.5945945945945946,0.5925925925925926,0.6538461538461539,0.625,0.6901408450704225,1.0,,,,,,,,,,,,,,,,,,,,,Spencer Dinwiddie,66.0,,0.9696969696969696,,,,64.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,@,L (-11),0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,36.0,2023-01-08,31-172,DAL,OKC,1,25.45,0.0,0.0,,0.0,0.0,,6,8.0,.750,2.0,5.0,7.0,2.0,0.0,0.0,0.0,1.0,6.0,9.1,-11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,43.0,44.0,46.0,37.0,57.0,20.0,62.0,34.0,26.0,73.0,37.0,68.0,1.0,67.0,,,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.9253731343283582,,,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.391304347826087,0.0,0.3333333333333333,0.9393939393939394,0.2285714285714285,0.918918918918919,0.9629629629629628,0.935897435897436,0.925,0.9577464788732394,1.0,19.0,7.0,41.0,2.1578947368421053,6.7,62.0,3.263157894736842,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+10),W (+10),Dwight Powell,66.0,79.0,0.5303030303030303,0.620253164556962,15.0,0.8,35.0,49.0,3.0,18.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,,2023-01-08,22-053,DAL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,57.0,26.0,26.0,33.0,29.0,,20.0,49.0,36.0,12.0,58.0,22.0,53.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.7164179104477612,,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,,0.3695652173913043,0.0,0.3333333333333333,0.7424242424242424,0.2285714285714285,0.972972972972973,0.4444444444444444,0.7435897435897436,0.55,0.7464788732394366,0.3333333333333333,19.0,,48.0,2.526315789473684,0.0,68.7,3.615789473684211,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,W (+10),W (+10),Josh Green,66.0,79.0,0.5151515151515151,0.430379746835443,15.0,0.6666666666666666,34.0,34.0,1.0,17.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,11.0,2023-01-08,24-075,DAL,OKC,0,8.65,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.5,-15,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,26.0,21.0,20.0,23.0,16.0,12.0,8.0,15.0,5.0,,25.0,24.0,22.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,,78.0,40.0,71.0,3.0,0.0,0.3134328358208955,,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.108695652173913,0.0,0.1333333333333333,0.2272727272727272,0.0285714285714285,0.1351351351351351,,0.3205128205128205,0.6,0.3098591549295774,1.0,19.0,-2.0,50.0,2.631578947368421,-2.5,71.2,3.747368421052632,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+10),W (+10),McKinley Wright IV,66.0,79.0,0.0606060606060606,0.2025316455696202,15.0,0.1333333333333333,4.0,16.0,3.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,38.0,2023-01-08,27-103,DAL,OKC,1,38.8,8.0,13.0,.615,1.0,5.0,.200,10,12.0,.833,3.0,13.0,16.0,2.0,0.0,0.0,4.0,3.0,27.0,22.5,+1,8.0,7.0,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,33.0,35.0,36.0,36.0,48.0,18.0,55.0,33.0,21.0,64.0,31.0,58.0,1.0,,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,,,0.8157894736842105,0.7333333333333333,0.0,0.7446808510638298,0.75,0.8571428571428571,0.8,0.3478260869565217,0.0,0.3,0.8333333333333334,0.2285714285714285,0.8918918918918919,0.7777777777777778,0.8205128205128205,0.775,0.8169014084507042,1.0,19.0,16.0,32.0,1.6842105263157894,18.5,50.2,2.642105263157895,20.6,4.8,1.7,1.9,-0.3,0.1189408498825539,0.624,0.363,0.365,1.6,2.7,W (+10),W (+10),Christian Wood,66.0,79.0,0.4393939393939394,0.5189873417721519,15.0,0.9333333333333332,29.0,41.0,3.0,16.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
