Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Gill,Shared Games with Bradley Beal,Shared Games with Corey Kispert,Shared Games with Daniel Gafford,Shared Games with Delon Wright,Shared Games with Deni Avdija,Shared Games with Devon Dotson,Shared Games with Isaiah Todd,Shared Games with Jay Huff,Shared Games with Johnny Davis,Shared Games with Jordan Goodwin,Shared Games with Kyle Kuzma,Shared Games with Monte Morris,Shared Games with Quenton Jackson,Shared Games with Rui Hachimura,Shared Games with Taj Gibson,Shared Games with Vernon Carey Jr.,Shared Games with Will Barton,Anthony Gill,Bradley Beal,Corey Kispert,Daniel Gafford,Delon Wright,Deni Avdija,Devon Dotson,Isaiah Todd,Jay Huff,Johnny Davis,Jordan Goodwin,Jordan Schakel,Kyle Kuzma,Monte Morris,Quenton Jackson,Rui Hachimura,Taj Gibson,Vernon Carey Jr.,Will Barton,Xavier Cooks,co_inf with Anthony Gill,co_inf with Bradley Beal,co_inf with Corey Kispert,co_inf with Daniel Gafford,co_inf with Delon Wright,co_inf with Deni Avdija,co_inf with Devon Dotson,co_inf with Isaiah Todd,co_inf with Jay Huff,co_inf with Johnny Davis,co_inf with Jordan Goodwin,co_inf with Jordan Schakel,co_inf with Kyle Kuzma,co_inf with Monte Morris,co_inf with Quenton Jackson,co_inf with Rui Hachimura,co_inf with Taj Gibson,co_inf with Vernon Carey Jr.,co_inf with Will Barton,co_inf with Xavier Cooks,A.J. Green,A.J. Lawson,Aaron Gordon,Aaron Holiday,Aaron Nesmith,Aaron Wiggins,Admiral Schofield,AJ Griffin,Al Horford,Alec Burks,Aleksej Pokusevski,Alex Caruso,Alex Len,Alize Johnson,Alondes Williams,Alperen Şengün,Amir Coffey,Andre Drummond,Andre Iguodala,Andrew Nembhard,Andrew Wiggins,Anfernee Simons,Marcus Smart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
70,68,58,2023-03-12,27-222,WAS,@,PHI,L (-19),1,25:07,4.0,15.0,.267,0.0,3.0,.000,1,2.0,.500,1.0,5.0,6.0,1.0,1.0,2.0,1.0,4.0,9.0,2.4,-23,12.0,4.0,0.3333333333333333,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,1.0,40.0,2.2222222222222223,1.999999999999999,58.1,3.227777777777778
71,69,59,2023-03-14,27-224,WAS,,DET,W (+20),1,30:42,5.0,15.0,.333,0.0,6.0,.000,8,8.0,1.000,1.0,6.0,7.0,4.0,3.0,4.0,1.0,2.0,18.0,18.8,+6,9.0,5.0,0.5555555555555556,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,12.0,77.0,4.277777777777778,15.6,88.5,4.916666666666667
72,70,60,2023-03-17,27-227,WAS,@,CLE,L (-23),1,31:41,7.0,16.0,.438,1.0,5.0,.200,5,5.0,1.000,0.0,9.0,9.0,3.0,2.0,2.0,4.0,1.0,20.0,15.4,-8,11.0,6.0,0.5454545454545454,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,11.0,49.0,2.7222222222222223,13.400000000000002,59.99999999999999,3.333333333333333
73,71,,2023-03-18,27-228,WAS,,SAC,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,80.0,4.444444444444445,0.0,93.5,5.194444444444445
74,72,61,2023-03-21,27-231,WAS,@,ORL,L (-10),1,38:15,12.0,22.0,.545,3.0,7.0,.429,3,3.0,1.000,1.0,5.0,6.0,3.0,1.0,2.0,2.0,3.0,30.0,22.9,+6,15.0,9.0,0.6,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,15.0,49.0,2.7222222222222223,21.700000000000003,54.4,3.022222222222222
75,73,62,2023-03-22,27-232,WAS,,DEN,L (-14),1,22:14,11.0,17.0,.647,1.0,3.0,.333,2,2.0,1.000,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,25.0,17.6,-18,14.0,10.0,0.7142857142857143,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,10.0,48.0,2.6666666666666665,16.799999999999997,53.900000000000006,2.994444444444445
76,74,63,2023-03-24,27-234,WAS,,SAS,W (+12),1,27:43,7.0,11.0,.636,2.0,3.0,.667,7,7.0,1.000,1.0,8.0,9.0,5.0,0.0,3.0,1.0,0.0,23.0,25.8,+10,8.0,5.0,0.625,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,21.0,80.0,4.444444444444445,23.0,94.3,5.238888888888889
77,75,64,2023-03-26,27-236,WAS,@,TOR,L (-10),1,33:56,9.0,17.0,.529,4.0,7.0,.571,4,5.0,.800,1.0,5.0,6.0,2.0,2.0,0.0,3.0,2.0,26.0,19.1,+1,10.0,5.0,0.5,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,11.0,64.0,3.555555555555556,17.499999999999996,76.0,4.222222222222222
78,76,65,2023-03-28,27-238,WAS,,BOS,W (+19),1,33:58,14.0,21.0,.667,3.0,5.0,.600,1,1.0,1.000,2.0,11.0,13.0,6.0,1.0,1.0,0.0,1.0,32.0,33.1,+26,16.0,11.0,0.6875,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,31.0,70.0,3.888888888888889,32.7,74.2,4.122222222222223
79,77,,2023-03-31,27-241,WAS,,ORL,L (-7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,79.0,4.388888888888889,0.0,87.3,4.85
80,78,,2023-04-02,27-243,WAS,@,NYK,L (-9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,77.0,4.277777777777778,0.0,91.6,5.088888888888889
81,79,,2023-04-04,27-245,WAS,,MIL,L (-12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,38.0,2.111111111111111,0.0,49.9,2.772222222222222
82,80,,2023-04-05,27-246,WAS,@,ATL,L (-18),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,46.0,2.555555555555556,0.0,60.2,3.3444444444444446
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,0.0,0.0,0.0,0.0,0.0
84,81,,2023-04-07,27-248,WAS,,MIA,W (+6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,50.0,2.7777777777777777,0.0,63.1,3.5055555555555555
85,82,,2023-04-09,27-250,WAS,,HOU,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,46,42,57,63,40,64,5,4,6,20,47,53,53,9,27,37,10,33,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.7796610169491526,0.84,0.7702702702702703,0.8076923076923077,0.8,0.8421052631578947,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.7580645161290323,0.0,0.828125,0.8548387096774194,1.0,0.4285714285714285,0.7551020408163265,0.9090909090909092,0.5892857142857143,0.0,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,61.0,18,,39.0,2.1666666666666665,0.0,45.900000000000006,2.5500000000000003
