Player,SUMMARY,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS
JamesOn Curry,Career,1,0.0,0.0,0.0,-,-,-,-,-,0.0
Michael Curry,Career,667,4.5,1.6,1.2,44.7,29.8,82.5,46.3,7.5,17.8
Seth Curry,Career,438,11.0,2.2,2.1,47.5,43.5,86.2,58.6,13.7,22.7
Stephen Curry,Career,882,24.6,4.7,6.5,47.5,42.8,90.9,58.3,23.8,128.0
Rastko Cvetković,Career,14,0.7,0.8,0.2,31.3,0.0,0.0,31.3,2.1,-0.1
Mike D'Antoni,Career,180,3.4,1.5,2.0,41.4,0.0,73.5,41.4,10.2,2.0
Mike Dabich,Career,10,2.0,1.3,0.2,66.7,-,44.4,66.7,12.0,0.2
Ed Dahler,Career,14,2.5,1.6,0.4,36.8,,100.0,,10.4,0.1
Quintin Dailey,Career,528,14.1,2.5,2.3,45.4,15.8,77.9,45.6,15.1,12.7
Samuel Dalembert,Career,886,7.7,7.8,0.5,52.1,8.3,70.6,52.1,15.4,51.3
Howie Dallmar,Career,146,9.6,-,2.3,28.3,,69.8,,-,15.1
Erick Dampier,Career,987,7.4,7.1,0.8,49.8,12.5,62.6,49.8,14.3,52.7
Louie Dampier,Career,960,15.9,2.6,4.9,44.4,35.8,82.0,47.4,15.2,74.1
Bob Dandridge,Career,839,18.5,6.8,3.4,48.4,16.7,78.0,48.4,16.7,80.3
Antonio Daniels,Career,872,7.6,1.8,3.4,44.4,31.1,79.3,47.9,14.6,47.0
Dyson Daniels,Career,59,3.8,3.2,2.3,41.8,31.4,65.0,48.3,8.8,1.3
Erik Daniels,Career,21,0.6,0.9,0.2,33.3,50.0,-,36.1,4.6,-0.1
Lloyd Daniels,Career,200,7.1,2.2,1.6,40.3,31.6,74.3,45.8,11.5,3.3
Marquis Daniels,Career,548,7.9,2.8,1.8,45.1,23.5,72.1,46.4,12.9,16.5
Mel Daniels,Career,639,18.4,14.9,1.8,46.8,8.8,65.7,46.8,20.1,64.8
Troy Daniels,Career,339,6.6,1.3,0.5,40.1,39.5,79.9,54.6,10.4,5.1
Sasha Danilović,Career,75,12.8,2.4,2.0,43.9,37.9,78.9,51.8,11.7,4.2
Adrian Dantley,Career,955,24.3,5.7,3.0,54.0,17.1,81.8,54.0,21.5,134.2
Pete Darcey,Career,12,0.9,0.8,0.2,16.7,,55.6,,-5.7,-0.2
Jimmy Darden,Career,26,8.1,-,2.6,32.1,,68.8,,-,-0.2
Ollie Darden,Career,223,9.2,6.2,1.0,43.5,18.2,69.5,43.6,13.4,7.7
Yinka Dare,Career,110,2.1,2.6,0.0,39.6,-,57.0,39.6,6.2,-0.7
Jesse Dark,Career,47,3.6,0.8,0.6,47.1,,55.0,,11.0,0.3
Nate Darling,Career,7,1.3,0.1,0.1,28.6,28.6,100.0,42.9,8.2,0.0
Rick Darnell,Career,11,2.4,3.3,0.8,36.7,-,57.1,36.7,4.7,-0.1
Jimmy Darrow,Career,5,2.4,1.4,1.2,20.0,,85.7,,6.0,-0.1
Gigi Datome,Career,55,3.4,1.4,0.4,41.4,31.6,81.8,48.1,11.3,0.3
Brad Daugherty,Career,548,19.0,9.5,3.7,53.2,14.3,74.7,53.2,18.9,65.2
Mack Daughtry,Career,4,3.3,1.3,0.8,40.0,-,100.0,40.0,11.9,0.1
Kornél Dávid,Career,109,5.0,2.8,0.6,44.6,0.0,81.7,44.6,12.5,2.5
Jermareo Davidson,Career,52,3.1,1.8,0.3,42.5,-,57.8,42.5,10.5,0.0
Bob Davies,Career,462,14.3,2.9,4.9,37.8,,75.9,,18.1,49.7
Brandon Davies,Career,78,3.7,2.5,0.7,41.1,22.7,64.4,43.0,8.7,0.3
Anthony Davis,Career,660,24.0,10.4,2.4,51.9,30.0,79.3,53.3,27.0,100.3
Antonio Davis,Career,903,10.0,7.5,1.1,44.8,8.7,72.7,44.8,14.1,59.6
Aubrey Davis,Career,59,4.9,-,0.2,28.1,,63.5,,-,3.9
Baron Davis,Career,835,16.1,3.8,7.2,40.9,32.0,71.1,46.5,17.8,63.1
Ben Davis,Career,40,1.4,1.3,0.1,35.6,-,46.2,35.6,12.5,0.1
Bill Davis,Career,47,1.8,-,0.2,24.0,,34.1,,-,0.2
Bob Davis,Career,9,1.8,0.6,0.2,21.4,,66.7,,-1.0,-0.3
Brad Davis,Career,961,8.2,1.8,4.9,51.0,32.1,82.8,53.4,14.7,53.6
Brian Davis,Career,68,1.9,0.8,0.3,31.7,33.3,73.5,32.1,9.2,0.0
Charles Davis,Career,415,5.3,2.4,0.7,45.1,17.0,73.7,45.5,11.6,5.8
Charlie Davis,Career,144,8.9,1.5,2.2,40.8,,80.6,,11.9,1.4
Dale Davis,Career,1094,8.0,7.9,0.9,53.0,0.0,56.2,53.0,15.2,86.9
Deyonta Davis,Career,107,4.2,3.2,0.4,59.9,0.0,63.5,59.9,15.4,3.6
Dwight Davis,Career,340,8.6,5.9,1.6,42.3,,73.0,,12.3,11.4
Ed Davis,Career,722,5.9,6.4,0.7,56.7,0.0,58.3,56.7,16.4,43.3
Emanual Davis,Career,226,4.9,1.9,1.8,39.4,35.2,78.7,47.1,9.6,2.5
Glen Davis,Career,514,8.0,4.4,0.9,44.7,18.2,70.0,44.8,12.4,18.6
Harry Davis,Career,44,4.0,1.6,0.4,43.6,-,68.9,43.6,10.3,0.3
Hubert Davis,Career,685,8.2,1.5,1.7,45.8,44.1,83.7,53.7,11.8,27.7
Jim Davis,Career,597,6.7,5.2,1.2,46.1,,67.4,,14.2,19.2
Johnny Davis,Career,28,5.8,2.3,1.0,38.6,24.3,51.9,43.6,7.2,-0.3
Josh Davis,Career,67,2.3,1.7,0.3,37.3,32.9,72.4,45.0,11.0,0.8
Lee Davis,Career,453,7.8,4.8,1.0,48.2,18.9,60.7,48.4,15.0,12.7
Mark Davis,Career,230,5.5,3.0,1.3,44.2,24.6,65.5,45.5,11.9,2.3
Mel Davis,Career,190,5.3,4.3,0.9,37.6,,70.9,,12.0,0.3
Mickey Davis,Career,309,5.0,2.7,1.0,45.5,0.0,83.5,45.5,13.9,8.8
Mike Davis,Career,8,1.8,1.3,0.0,40.0,-,60.0,40.0,21.1,0.1
Monti Davis,Career,2,1.5,2.0,0.0,20.0,-,20.0,20.0,4.5,-0.1
Paul Davis,Career,82,2.6,1.9,0.4,40.2,0.0,73.2,40.2,10.6,0.5
Ralph Davis,Career,150,8.0,1.7,2.8,40.9,,67.7,,9.4,0.4
Red Davis,Career,3,0.7,1.3,0.3,0.0,,100.0,,-3.3,-0.1
Ricky Davis,Career,736,13.5,3.5,3.3,44.6,36.1,78.1,48.0,14.7,28.0
Ron Davis,Career,78,5.3,1.8,0.7,42.0,25.0,57.1,42.2,10.7,0.1
Terence Davis,Career,227,8.0,2.7,1.3,43.4,36.6,82.6,54.2,13.4,5.4
Terry Davis,Career,480,6.4,6.0,0.6,47.2,15.8,60.5,47.3,10.9,12.1
Tyler Davis,Career,1,0.0,1.0,0.0,0.0,-,-,0.0,0.0,0.0
Walt Davis,Career,325,4.8,4.3,0.7,37.7,,69.5,,9.6,4.8
Walter Davis,Career,1033,18.9,3.0,3.8,51.1,27.2,85.1,51.6,19.1,76.9
Warren Davis,Career,447,12.2,9.2,2.1,48.0,12.5,69.1,48.0,15.4,29.5
Willie Davis,Career,8,2.3,1.6,0.3,46.7,-,50.0,46.7,16.4,0.0
JD Davison,Career,12,1.6,0.8,0.9,42.1,28.6,50.0,47.4,10.1,0.1
Andre Dawkins,Career,4,0.8,0.5,0.3,16.7,16.7,-,25.0,-5.0,-0.1
Darryl Dawkins,Career,726,12.0,6.1,1.3,57.2,13.3,68.5,57.2,15.8,46.4
Johnny Dawkins,Career,541,11.1,2.5,5.5,45.6,33.0,85.7,47.4,14.7,21.8
Paul Dawkins,Career,57,5.5,2.2,1.4,47.0,20.0,68.8,47.2,11.0,-0.1
Branden Dawson,Career,6,0.8,0.7,0.0,40.0,-,100.0,40.0,7.1,0.0
Eric Dawson,Career,4,3.8,2.5,0.0,58.3,-,50.0,58.3,14.6,0.1
Jimmy Dawson,Career,21,5.6,1.0,1.5,34.6,14.3,58.1,35.0,9.4,-0.3
Tony Dawson,Career,6,2.8,0.8,0.2,46.7,50.0,100.0,53.3,11.6,0.0
Todd Day,Career,483,12.3,3.4,1.5,40.6,34.5,73.9,46.2,14.1,17.5
Austin Daye,Career,293,5.2,2.6,0.7,40.2,35.1,77.8,46.9,11.6,4.5
Darren Daye,Career,328,6.8,2.6,2.0,49.1,11.8,68.1,49.1,13.9,9.3
Darius Days,Career,4,3.8,1.5,0.3,41.7,30.0,100.0,54.2,18.3,0.1
Nando De Colo,Career,119,3.8,1.8,1.7,42.9,36.3,83.5,49.1,11.8,2.4
Billy DeAngelis,Career,8,1.3,0.8,1.0,50.0,-,66.7,50.0,3.1,0.1
Dave DeBusschere,Career,875,16.1,11.0,2.9,43.2,,69.9,,15.5,60.8
Andrew DeClercq,Career,587,4.8,4.2,0.6,50.7,0.0,62.1,50.7,12.1,19.3
Javin DeLaurier,Career,1,0.0,1.0,0.0,-,-,-,-,15.6,0.0
Nate DeLong,Career,17,3.8,1.8,0.8,47.6,,68.6,,21.3,0.8
Joe DePre,Career,119,7.0,1.9,1.6,47.7,20.0,73.5,47.8,7.6,3.0
DeMar DeRozan,Career,1031,21.0,4.4,4.0,46.8,29.1,84.0,48.2,19.0,92.2
Hank DeZonie,Career,5,3.4,3.6,1.8,24.0,,71.4,,-,-0.1
Greg Deane,Career,7,1.4,0.9,0.9,18.2,100.0,71.4,22.7,4.5,-0.1
Gabriel Deck,Career,17,6.0,2.7,1.7,49.4,21.1,81.8,51.9,15.1,0.6
Dewayne Dedmon,Career,515,6.3,5.8,0.7,52.6,33.6,73.1,56.5,15.1,23.3
Don Dee,Career,58,5.7,5.0,0.6,35.7,0.0,74.7,35.7,7.0,-0.3
Archie Dees,Career,190,8.1,4.8,0.7,40.2,,79.4,,15.1,5.4
Terry Dehere,Career,402,8.0,1.5,2.6,41.1,37.8,77.9,47.3,12.7,7.3
Red Dehnert,Career,10,1.4,-,0.0,40.0,,33.3,,-,0.1
Bryce Dejean-Jones,Career,14,5.6,3.4,1.1,40.6,37.5,52.4,49.3,9.6,0.2
Sam Dekker,Career,201,5.4,3.0,0.8,47.8,28.8,60.6,52.5,12.7,5.4
Vinny Del Negro,Career,771,9.1,2.3,3.2,47.5,35.9,84.0,49.5,13.5,40.6
Malcolm Delaney,Career,127,5.7,1.8,2.8,37.7,30.8,80.5,43.1,8.9,1.1
Bison Dele,Career,413,11.0,6.2,1.1,52.8,14.3,69.1,52.8,16.5,22.8
Carlos Delfino,Career,507,8.1,3.6,1.7,40.1,36.5,75.8,49.4,12.6,22.5
Ángel Delgado,Career,2,1.5,2.0,0.0,20.0,-,50.0,20.0,4.3,0.0
Tony Delk,Career,545,9.1,2.5,1.9,40.8,34.3,76.9,45.9,13.7,19.5
Matthew Dellavedova,Career,479,5.2,1.7,3.5,38.5,36.3,83.5,47.3,9.7,10.2
Fennis Dembo,Career,31,1.2,0.7,0.2,33.3,0.0,80.0,33.3,7.8,-0.1
Larry Demic,Career,206,4.7,3.9,0.5,45.9,0.0,58.0,45.9,8.1,1.4
Dell Demps,Career,20,3.0,0.5,0.5,50.0,33.3,76.2,51.2,14.4,0.1
George Dempsey,Career,315,5.0,3.6,2.3,40.7,,66.1,,12.4,10.8
Luol Deng,Career,902,14.8,6.1,2.3,45.6,33.2,76.9,48.5,15.4,74.0
Kenny Dennard,Career,95,2.8,3.0,1.0,42.9,30.0,64.4,43.5,9.3,1.4
Blaine Denning,Career,1,5.0,4.0,0.0,40.0,,100.0,,18.9,0.0
Justin Dentmon,Career,8,3.3,1.0,1.3,33.3,14.3,66.7,36.7,3.8,-0.1
Randy Denton,Career,413,11.5,8.6,1.3,47.3,21.4,77.9,47.3,17.3,20.2
Rod Derline,Career,107,4.8,0.8,0.7,41.9,,78.6,,12.7,0.8
Marcus Derrickson,Career,11,4.2,1.2,0.1,48.5,50.0,80.0,63.6,19.4,0.2
Dave Deutsch,Career,19,1.1,1.1,0.8,16.7,,45.0,,2.4,-0.5
Corky Devlin,Career,210,7.1,2.1,2.1,36.6,,74.2,,11.7,3.8
Ernie DiGregorio,Career,312,9.6,2.0,5.1,41.5,,90.2,,12.2,2.5
Donte DiVincenzo,Career,273,9.1,4.6,2.8,42.0,36.2,77.7,52.9,12.7,13.4
Moussa Diabaté,Career,22,2.7,2.3,0.2,51.1,50.0,62.5,52.1,14.2,0.4
Mamadi Diakite,Career,49,3.2,2.5,0.4,47.4,23.5,70.4,50.4,10.9,0.8
Derrick Dial,Career,82,3.1,1.6,0.8,37.2,19.0,67.2,38.6,12.2,0.6
Cheick Diallo,Career,183,5.2,4.1,0.4,59.6,28.6,77.4,59.7,17.0,6.3
Hamidou Diallo,Career,263,8.6,3.8,1.1,49.5,27.4,62.3,51.6,13.6,6.2
Boris Diaw,Career,1064,8.6,4.4,3.5,49.3,33.6,71.7,52.4,12.9,51.6
Yakhouba Diawara,Career,187,3.5,1.4,0.7,35.7,30.1,65.0,45.0,6.1,1.7
Guillermo Díaz,Career,6,0.8,0.3,0.2,25.0,0.0,60.0,25.0,9.9,0.0
Dan Dickau,Career,300,5.8,1.4,2.5,40.1,34.1,83.1,46.0,12.9,5.9
Kaniel Dickens,Career,19,1.2,0.6,0.1,40.0,33.3,75.0,47.5,9.0,0.1
Henry Dickerson,Career,23,2.0,0.2,0.8,36.6,,62.5,,6.0,-0.2
Michael Dickerson,Career,212,15.4,2.9,2.6,43.2,40.2,78.4,48.3,13.4,9.6
Clyde Dickey,Career,58,2.8,1.1,0.8,35.0,13.3,76.2,35.5,5.5,-0.8
Derrek Dickey,Career,321,6.1,4.9,1.1,47.0,,74.5,,13.2,11.1
Dick Dickey,Career,45,2.8,1.8,1.1,29.4,,68.1,,9.7,0.3
John Dickson,Career,21,1.7,1.6,0.1,35.9,-,61.5,35.9,8.2,0.0
Travis Diener,Career,179,4.8,1.4,2.4,38.8,35.3,84.7,49.5,12.5,5.6
Gorgui Dieng,Career,628,7.3,5.6,1.3,49.6,35.5,79.1,52.4,16.2,30.7
Ousmane Dieng,Career,39,4.9,2.7,1.2,42.0,26.5,65.2,49.2,9.3,0.4
Connie Dierking,Career,706,10.0,6.7,1.5,41.7,,69.7,,13.4,13.3
Coby Dietrick,Career,842,6.1,4.5,2.1,46.2,19.4,73.5,46.3,12.6,27.7
Craig Dill,Career,65,6.8,5.8,0.5,38.3,0.0,67.0,38.3,9.6,0.4
Dwaine Dillard,Career,3,1.3,3.0,0.7,33.3,-,100.0,33.3,7.2,0.0
Mickey Dillard,Career,33,2.2,0.5,1.0,36.7,0.0,65.2,36.7,7.0,-0.2
Bob Dille,Career,57,5.2,-,0.7,19.7,,66.7,,-,-0.9
Hook Dillon,Career,22,1.6,-,0.2,18.2,,72.7,,-,-0.4
Byron Dinkins,Career,45,3.4,1.2,2.1,40.6,11.1,87.2,40.9,9.1,0.3
Jackie Dinkins,Career,18,2.5,1.1,0.4,41.5,,55.0,,13.7,0.1
Harry Dinnel,Career,11,1.7,2.1,0.5,31.6,-,87.5,31.6,4.5,0.0
Bill Dinwiddie,Career,220,4.4,3.3,0.6,36.9,,61.0,,8.2,-2.2
Spencer Dinwiddie,Career,466,13.8,3.1,5.3,41.7,33.3,79.5,49.0,15.5,28.7
Ike Diogu,Career,225,6.0,3.1,0.3,50.9,50.0,78.6,51.0,15.6,6.5
DeSagana Diop,Career,601,2.0,3.7,0.4,42.7,16.7,46.7,42.8,9.8,12.8
Terry Dischinger,Career,652,13.8,5.6,1.8,50.6,,75.8,,16.3,56.3
Fred Diute,Career,7,1.6,1.9,0.6,9.5,,58.3,,-2.3,-0.3
Vlade Divac,Career,1134,11.8,8.2,3.1,49.5,23.5,69.2,50.0,17.7,96.4
Juan Dixon,Career,436,8.4,1.9,1.8,41.3,34.1,83.3,46.1,12.8,6.1
Earl Dodd,Career,9,1.7,-,0.7,22.2,,60.0,,-,-0.3
Michael Doleac,Career,587,4.9,3.3,0.6,43.9,12.5,79.1,43.9,10.8,12.7
Joe Dolhon,Career,77,6.4,1.4,2.3,31.1,,73.4,,-,3.1
Bob Doll,Career,196,8.4,-,1.4,28.6,,66.2,,-,10.2
James Donaldson,Career,957,8.6,7.8,0.8,57.1,-,73.2,57.1,13.8,62.3
Luka Dončić,Career,330,27.6,8.6,8.0,46.6,33.8,73.9,53.5,25.2,39.2
Bob Donham,Career,273,6.7,3.9,2.6,48.0,,50.7,,14.2,18.0
Billy Donovan,Career,44,2.4,0.6,2.0,40.4,0.0,81.0,40.4,8.7,-0.1
Harry Donovan,Career,45,5.6,-,0.8,32.7,,68.9,,-,1.0
Keyon Dooling,Career,728,7.0,1.3,2.2,41.6,34.9,79.9,46.7,11.5,18.5
Aleksandar Djordjevic,Career,8,3.1,0.6,0.6,50.0,71.4,80.0,65.6,12.5,0.1
Jacky Dorsey,Career,60,2.4,2.4,0.3,38.9,-,54.4,38.9,8.4,0.3
Joey Dorsey,Career,130,2.6,3.9,0.4,53.4,0.0,37.5,53.4,12.1,2.9
Ron Dorsey,Career,1,4.0,5.0,0.0,25.0,0.0,0.0,25.0,-3.0,-0.1
Tyler Dorsey,Career,107,6.6,2.3,1.3,39.2,35.1,66.9,48.2,10.7,1.1
Luguentz Dort,Career,213,13.4,3.9,1.7,39.3,33.2,78.7,47.6,10.8,5.5
Ayo Dosunmu,Career,157,8.7,2.8,2.9,50.6,34.4,74.4,56.4,10.7,6.0
Damyean Dotson,Career,213,7.5,2.5,1.5,41.7,34.5,71.1,50.4,10.3,3.0
Devon Dotson,Career,28,2.0,0.9,1.1,42.6,20.0,55.6,46.3,11.0,0.2
Quincy Douby,Career,143,4.1,1.1,0.7,38.9,31.2,88.4,44.8,9.7,0.0
Bruce Douglas,Career,8,1.8,1.8,2.1,29.2,0.0,0.0,29.2,5.7,-0.2
John Douglas,Career,67,6.7,1.4,2.2,46.1,31.1,66.3,48.5,12.0,0.5
Leon Douglas,Career,456,7.9,6.5,1.1,49.5,0.0,60.1,49.5,11.9,15.2
Sherman Douglas,Career,765,11.0,2.2,5.9,48.4,26.7,67.8,49.5,15.1,32.9
Toney Douglas,Career,394,7.6,2.2,2.3,40.4,35.4,82.4,48.6,13.2,12.1
Chris Douglas-Roberts,Career,222,7.1,2.1,1.1,43.9,32.9,83.1,47.1,11.5,5.4
Sekou Doumbouya,Career,96,5.6,2.8,0.7,38.8,25.6,69.3,44.0,6.9,-0.4
Sonny Dove,Career,222,11.1,6.0,1.0,45.7,22.2,64.7,45.9,14.0,7.2
Jerry Dover,Career,4,2.0,0.0,0.3,33.3,40.0,-,44.4,10.1,0.0
Zabian Dowdell,Career,24,5.0,0.8,2.1,40.8,30.0,94.1,42.0,11.7,-0.1
Bill Downey,Career,3,0.0,-,0.0,0.0,,-,,-,-0.1
Steve Downing,Career,27,2.4,1.5,0.4,31.8,,55.0,,9.2,-0.2
Jeff Dowtin,Career,34,2.4,1.2,1.2,39.8,24.0,72.7,43.4,9.0,0.4
Danny Doyle,Career,4,4.0,2.0,0.8,50.0,,80.0,,22.2,0.1
Milton Doyle,Career,10,3.4,1.8,1.0,27.7,17.4,50.0,31.9,5.2,-0.1
PJ Dozier,Career,121,5.7,2.7,1.6,40.2,30.7,67.3,46.4,10.3,1.7
Terry Dozier,Career,9,2.4,1.7,0.3,33.3,0.0,50.0,33.3,5.1,-0.2
Goran Dragić,Career,946,13.3,3.0,4.7,45.9,36.2,76.6,51.7,16.5,56.7
Zoran Dragić,Career,16,1.8,0.5,0.3,36.7,21.4,60.0,41.7,8.2,-0.1
Greg Dreiling,Career,474,2.1,2.1,0.4,46.7,33.3,64.9,46.9,7.4,4.0
Bryce Drew,Career,243,4.4,1.2,2.2,38.2,37.1,83.0,45.1,9.6,2.4
John Drew,Career,739,20.7,6.9,1.7,47.0,17.5,74.8,47.1,20.7,68.9
Larry Drew,Career,714,11.4,1.8,5.2,46.7,29.1,79.8,47.5,14.0,24.4
Larry Drew II,Career,22,2.9,0.8,2.5,32.9,20.0,66.7,37.2,4.1,-0.5
Clyde Drexler,Career,1086,20.4,6.1,5.6,47.2,31.8,78.8,49.5,21.1,135.6
Nate Driggers,Career,15,2.4,1.5,0.4,30.2,0.0,71.4,30.2,6.8,-0.2
Terry Driscoll,Career,274,4.1,4.1,0.8,41.9,-,69.4,41.9,10.9,5.1
Predrag Drobnjak,Career,278,7.9,3.5,0.8,42.5,34.0,79.9,44.0,12.6,5.6
Ralph Drollinger,Career,6,2.5,3.2,2.3,50.0,-,25.0,50.0,5.3,-0.2
Andre Drummond,Career,785,13.2,12.7,1.3,54.2,12.8,47.5,54.3,21.8,70.5
Dennis DuVal,Career,50,1.9,0.6,0.7,36.1,,66.7,,11.2,0.0
Chris Duarte,Career,101,10.7,3.4,1.8,41.0,34.7,82.1,48.8,10.9,0.9
Dick Duckett,Career,34,3.9,1.6,1.4,34.2,,88.9,,8.0,0.2
Kevin Duckworth,Career,684,11.8,5.8,0.9,46.8,20.8,73.6,46.8,11.9,24.7
Charles Dudley,Career,361,5.3,3.0,3.4,49.7,,67.2,,14.0,14.0
Chris Dudley,Career,886,3.9,6.2,0.4,41.2,0.0,45.8,41.2,10.7,26.2
Jared Dudley,Career,904,7.3,3.2,1.5,46.3,39.3,73.2,54.8,12.5,43.0
Terry Duerod,Career,143,6.7,1.1,1.2,46.2,32.9,67.2,47.5,12.1,1.0
Bob Duffy,Career,94,4.3,1.1,1.8,39.6,,64.9,,10.8,0.5
Chris Duhon,Career,606,6.5,2.3,4.4,39.3,36.3,78.4,48.8,10.8,25.0
Duje Dukan,Career,1,6.0,4.0,1.0,20.0,40.0,-,30.0,4.2,0.0
David Duke Jr.,Career,45,4.2,2.1,0.8,40.3,20.4,76.3,43.0,9.4,0.3
Walter Dukes,Career,553,10.4,11.3,1.1,36.9,,70.0,,14.4,24.0
Joe Dumars,Career,1018,16.1,2.2,4.5,46.0,38.2,84.3,49.8,15.3,86.2
Rich Dumas,Career,1,2.0,1.0,0.0,20.0,-,-,20.0,-19.4,-0.1
Richard Dumas,Career,102,10.6,3.4,1.1,50.9,23.1,69.4,51.1,15.9,4.5
Tony Dumas,Career,156,7.3,1.3,1.2,40.4,32.7,60.8,45.4,12.0,1.3
Andy Duncan,Career,136,5.5,2.1,0.7,40.8,,59.6,,-,6.8
Tim Duncan,Career,1392,19.0,10.8,3.0,50.6,17.9,69.6,50.7,24.2,206.4
Mike Dunleavy,Career,986,11.2,4.3,2.2,44.1,37.7,80.3,51.4,13.9,58.5
Kris Dunn,Career,267,8.6,3.4,4.3,43.2,31.3,74.4,46.6,12.4,5.8
Pat Dunn,Career,28,2.5,1.1,1.0,31.1,,82.4,,9.4,-0.1
T.R. Dunn,Career,993,5.1,4.4,1.6,45.7,5.0,72.5,45.7,10.4,39.8
Ronald Dupree,Career,157,3.5,2.2,0.6,42.7,38.5,55.9,43.2,10.2,1.9
Kevin Durant,Career,986,27.3,7.1,4.3,49.9,38.5,88.6,54.9,25.3,161.9
Jalen Duren,Career,67,9.1,8.9,1.1,64.8,0.0,61.1,64.8,17.3,4.5
John Duren,Career,201,3.5,1.1,2.0,43.5,12.0,75.0,43.7,6.9,-0.8
Jarrett Durham,Career,1,0.0,0.0,0.0,-,-,-,-,-52.7,0.0
Pat Durham,Career,64,5.0,1.7,0.9,46.9,19.2,66.7,47.9,11.4,0.7
Devin Durrant,Career,63,5.0,2.1,1.3,41.4,0.0,68.9,41.4,8.6,-0.2
Ken Durrett,Career,120,4.0,1.9,0.5,43.4,,63.7,,10.7,0.6
Trevon Duval,Career,3,1.7,0.3,0.7,66.7,100.0,-,83.3,38.3,0.1
Jack Dwan,Career,60,4.6,-,2.2,31.8,,49.3,,-,1.2
Craig Dykema,Career,32,1.3,0.4,0.5,45.9,50.0,77.8,48.6,11.1,0.2
Gene Dyker,Career,11,1.5,1.5,0.5,23.1,,50.0,,0.4,-0.3
Jerome Dyson,Career,9,7.4,2.1,2.0,39.6,12.5,77.8,40.6,11.3,0.1
Ledell Eackles,Career,441,10.8,2.2,1.7,44.5,33.6,76.7,46.1,13.8,10.8
Jim Eakins,Career,767,10.8,7.3,1.8,50.4,0.0,78.8,50.4,16.5,57.5
Acie Earl,Career,193,5.1,2.7,0.3,40.3,0.0,66.7,40.3,10.6,0.3
Ed Earle,Career,2,2.0,1.0,0.0,50.0,,50.0,,15.2,0.0
Cleanthony Early,Career,56,4.3,2.2,0.8,34.6,26.3,75.0,39.8,7.2,-0.6
Penny Early,Career,1,0.0,0.0,0.0,-,-,-,-,-,0.0
Tari Eason,Career,82,9.3,6.0,1.1,44.8,34.3,75.2,49.3,15.2,2.6
Mark Eaton,Career,875,6.0,7.9,1.0,45.8,0.0,64.9,45.8,10.9,44.8
Jerry Eaves,Career,168,6.7,1.2,2.5,47.2,7.1,77.3,47.2,11.8,2.6
Devin Ebanks,Career,63,3.6,1.9,0.4,38.5,22.2,72.2,40.4,9.6,0.5
Bill Ebben,Career,8,1.9,1.0,0.5,21.4,,75.0,,1.1,-0.2
Al Eberhard,Career,220,6.8,3.5,0.8,43.3,,79.7,,11.2,5.3
Ndudi Ebi,Career,19,2.1,1.0,0.2,48.6,0.0,46.2,48.6,14.6,0.1
Roy Ebron,Career,40,6.2,4.4,0.5,48.8,0.0,51.2,48.8,18.7,1.3
Jaime Echenique,Career,1,0.0,0.0,0.0,-,-,-,-,0.0,0.0
Jarell Eddie,Career,34,2.6,0.9,0.1,30.2,29.2,94.1,41.3,10.1,0.2
Patrick Eddie,Career,4,1.0,0.3,0.0,22.2,-,-,22.2,-8.8,-0.1
Dike Eddleman,Career,267,12.1,4.5,2.1,35.2,,63.0,,11.0,7.3
Kenton Edelin,Career,10,1.1,2.6,1.0,30.8,-,37.5,30.8,3.3,0.1
Charles Edge,Career,155,7.7,6.3,0.7,50.2,0.0,63.2,50.2,16.3,6.5
Bobby Edmonds,Career,75,7.7,5.0,0.4,43.4,16.7,65.1,43.5,12.1,2.5
Keith Edmonson,Career,87,6.0,1.5,0.6,44.8,0.0,71.9,44.8,12.6,0.4
Tyus Edney,Career,226,7.6,1.7,4.0,40.5,32.2,80.6,42.8,13.6,6.8
Anthony Edwards,Career,223,21.8,5.1,3.7,44.1,35.2,77.0,51.6,16.0,8.9
Bill Edwards,Career,3,2.0,4.7,1.3,11.1,0.0,40.0,11.1,-0.4,-0.3
Blue Edwards,Career,704,10.8,3.4,2.0,47.5,33.5,77.9,49.9,12.8,24.2
Carsen Edwards,Career,72,3.7,1.1,0.7,36.4,29.7,75.8,45.0,8.1,0.3
Corsley Edwards,Career,10,2.7,2.5,0.3,32.3,-,58.3,32.3,8.6,0.1
Doug Edwards,Career,85,2.4,1.8,0.7,37.8,0.0,70.9,37.8,8.4,0.2
Franklin Edwards,Career,296,6.1,1.0,2.6,44.9,3.0,79.5,44.9,12.6,3.9
James Edwards,Career,1168,12.7,5.1,1.3,49.5,4.8,69.8,49.5,14.7,59.7
Jay Edwards,Career,4,1.8,0.5,1.0,42.9,0.0,33.3,42.9,7.8,0.0
John Edwards,Career,65,1.5,1.0,0.1,44.7,-,60.0,44.7,6.0,0.1
Kessler Edwards,Career,84,4.6,2.8,0.6,40.6,34.0,79.4,49.6,8.3,1.0
Kevin Edwards,Career,604,10.9,2.7,2.7,42.3,33.5,80.3,43.7,12.7,12.5
Rob Edwards,Career,2,1.5,1.5,0.0,25.0,25.0,-,37.5,-0.8,0.0
Shane Edwards,Career,2,1.0,1.0,0.0,33.3,-,-,33.3,-1.0,0.0
Vince Edwards,Career,2,1.5,1.0,0.0,25.0,25.0,-,37.5,3.8,0.0
